id,nenshu,"name",rating,rating_count,"daily_hours_worked","created_at","updated_at"
2349,413,"トランスコスモス株式会社",67,3826,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2350,831,"日本アイ・ビー・エム株式会社",74,3362,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2351,512,"株式会社ベルシステム２４",70,2290,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2352,556,"ソフトバンク株式会社",74,2235,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2353,775,"日本ヒューレット・パッカード株式会社",73,1807,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2354,630,"ＫＤＤＩ株式会社",71,1581,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2355,569,"ＴＩＳ株式会社",69,1021,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2356,596,"楽天株式会社",78,879,"10-11","2016-11-08 23:17:32","2016-11-08 23:17:32"
2357,749,"アクセンチュア株式会社",82,856,"10-11","2016-11-08 23:17:32","2016-11-08 23:17:32"
2358,695,"エヌ・ティ・ティ・コミュニケーションズ株式会社（NTTコミュニケーションズ）",74,784,"9-10","2016-11-08 23:17:32","2016-11-08 23:17:32"
2359,578,"株式会社日立ソリューションズ",70,757,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2360,561,"ヤフー株式会社",75,755,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2361,554,"ソフトバンクBB株式会社",74,650,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2362,651,"アマゾン ジャパン合同会社",73,647,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2363,611,"株式会社NTTドコモ",72,646,"8-9","2016-11-08 23:17:33","2016-11-08 23:17:33"
2364,814,"日本オラクル株式会社",75,627,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2365,883,"日本マイクロソフト株式会社",78,622,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2366,414,"株式会社テクノプロ",61,615,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2367,606,"株式会社エヌ・ティ・ティ・データ",74,599,"9-10","2016-11-08 23:17:33","2016-11-08 23:17:33"
2368,495,"株式会社ぐるなび",70,575,"10-11","2016-11-08 23:17:33","2016-11-08 23:17:33"
2369,475,"株式会社エヌ・ティ・ティ・ソルコ",63,548,"8-9","2016-11-08 23:17:35","2016-11-08 23:17:35"
2370,474,"株式会社ティーガイア",72,502,"9-10","2016-11-08 23:17:35","2016-11-08 23:17:35"
2371,599,"株式会社ワークスアプリケーションズ",76,468,"10-11","2016-11-08 23:17:35","2016-11-08 23:17:35"
2372,591,"株式会社リクルートコミュニケーションズ",87,414,"9-10","2016-11-08 23:17:35","2016-11-08 23:17:35"
2373,624,"Apple Japan",76,412,"8-9","2016-11-08 23:17:35","2016-11-08 23:17:35"
2374,384,"ヒューマンリソシア株式会社",66,400,"9-10","2016-11-08 23:17:35","2016-11-08 23:17:35"
2375,350,"ＢＢコール株式会社",72,370,"8-9","2016-11-08 23:17:35","2016-11-08 23:17:35"
2376,909,"シスコシステムズ合同会社",83,357,"9-10","2016-11-08 23:17:35","2016-11-08 23:17:35"
2377,550,"株式会社ＮＴＴ東日本－北海道",68,343,"8-9","2016-11-08 23:17:35","2016-11-08 23:17:35"
2378,697,"伊藤忠テクノソリューションズ株式会社（CTC）",72,340,"9-10","2016-11-08 23:17:35","2016-11-08 23:17:35"
2379,372,"株式会社かんでんＣＳフォーラム",73,336,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2380,317,"株式会社エヌ・ティ・ティマーケティングアクト",61,336,"8-9","2016-11-08 23:17:36","2016-11-08 23:17:36"
2381,509,"ビーウィズ株式会社",71,328,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2382,365,"株式会社ワールドインテック",64,328,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2383,537,"株式会社サイバーエージェント",79,322,"10-11","2016-11-08 23:17:36","2016-11-08 23:17:36"
2384,672,"西日本電信電話株式会社",65,319,"8-9","2016-11-08 23:17:36","2016-11-08 23:17:36"
2385,470,"株式会社TMJ",69,318,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2386,355,"株式会社パイオン",72,313,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2387,439,"ドコモ・サポート株式会社",68,289,"8-9","2016-11-08 23:17:36","2016-11-08 23:17:36"
2388,637,"東日本電信電話株式会社（NTT東日本）",73,285,"9-10","2016-11-08 23:17:36","2016-11-08 23:17:36"
2389,425,"株式会社ドコモＣＳ",66,272,"8-9","2016-11-08 23:17:37","2016-11-08 23:17:37"
2390,546,"イー・アクセス株式会社",69,209,"10-11","2016-11-08 23:17:37","2016-11-08 23:17:37"
2392,640,"ルネサスマイクロシステム株式会社",67,194,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2393,771,"コニカミノルタ株式会社",69,234,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2394,588,"関西電力株式会社",68,234,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2395,375,"ＷＤＢ株式会社",71,227,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2396,776,"伊藤忠商事株式会社",76,226,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2397,630,"株式会社ＮＴＴデータ・スマートソーシング",68,225,"9-10","2016-11-08 23:17:37","2016-11-08 23:17:37"
2398,436,"MXモバイリング株式会社",67,219,"9-10","2016-11-08 23:17:39","2016-11-08 23:17:39"
2399,547,"NECシステムテクノロジー株式会社",62,217,"9-10","2016-11-08 23:17:39","2016-11-08 23:17:39"
2400,385,"株式会社アイフラッグ",70,214,"10-11","2016-11-08 23:17:39","2016-11-08 23:17:39"
2401,483,"株式会社マックスコム",69,197,"10-11","2016-11-08 23:17:39","2016-11-08 23:17:39"
2403,850,"グーグル株式会社",84,191,"8-9","2016-11-08 23:17:39","2016-11-08 23:17:39"
2404,913,"SAPジャパン株式会社",74,191,"10-11","2016-11-08 23:17:39","2016-11-08 23:17:39"
2405,380,"株式会社ＣＳＩ",54,191,"9-10","2016-11-08 23:17:39","2016-11-08 23:17:39"
2406,725,"グリー株式会社",71,188,"9-10","2016-11-08 23:17:39","2016-11-08 23:17:39"
2407,525,"ＮＥＣネッツエスアイ株式会社",63,182,"9-10","2016-11-08 23:17:39","2016-11-08 23:17:39"
2408,420,"ＧＭＯインターネット株式会社",74,180,"9-10","2016-11-08 23:17:40","2016-11-08 23:17:40"
2409,414,"コムテック株式会社",63,162,"9-10","2016-11-08 23:17:40","2016-11-08 23:17:40"
2410,432,"ラディックス株式会社",66,158,"10-11","2016-11-08 23:17:40","2016-11-08 23:17:40"
2411,507,"株式会社ＷＯＷＯＷコミュニケーションズ",71,150,"8-9","2016-11-08 23:17:40","2016-11-08 23:17:40"
2412,733,"株式会社QVCジャパン",67,148,"9-10","2016-11-08 23:17:40","2016-11-08 23:17:40"
2413,586,"富士ゼロックスシステムサービス株式会社",67,146,"9-10","2016-11-08 23:17:40","2016-11-08 23:17:40"
2414,410,"ＮＴＴデータマネジメントサービス株式会社",65,145,"8-9","2016-11-08 23:17:40","2016-11-08 23:17:40"
2415,519,"株式会社マクロミル",76,142,"10-11","2016-11-08 23:17:40","2016-11-08 23:17:40"
2416,437,"ソフトウエア興業株式会社",60,140,"10-11","2016-11-08 23:17:40","2016-11-08 23:17:40"
2417,475,"キヤノンビズアテンダ株式会社",66,133,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2418,430,"株式会社ＫＤＤＩエボルバコールアドバンス",73,131,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2419,300,"株式会社スマートテクノロジー",44,131,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2420,580,"GMOクラウド株式会社",70,130,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2421,662,"日本アイ・ビー・エム・サービス株式会社",74,129,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2422,333,"ベイシスホールディングス株式会社",68,127,"9-10","2016-11-08 23:17:41","2016-11-08 23:17:41"
2423,560,"NTTコムマーケティング株式会社",64,124,"8-9","2016-11-08 23:17:41","2016-11-08 23:17:41"
2424,338,"株式会社ハロネット",78,123,"10-11","2016-11-08 23:17:41","2016-11-08 23:17:41"
2425,583,"株式会社ベイカレント・コンサルティング",68,118,"10-11","2016-11-08 23:17:41","2016-11-08 23:17:41"
2426,500,"株式会社ＪＩＥＣ",74,117,"9-10","2016-11-08 23:17:43","2016-11-08 23:17:43"
2427,470,"Sky株式会社",71,117,"8-9","2016-11-08 23:17:43","2016-11-08 23:17:43"
2428,472,"NTTコム エンジニアリング株式会社",69,117,"8-9","2016-11-08 23:17:43","2016-11-08 23:17:43"
2429,438,"株式会社gloops",67,116,"9-10","2016-11-08 23:17:43","2016-11-08 23:17:43"
2430,583,"株式会社ＳＲＡ",62,116,"10-11","2016-11-08 23:17:43","2016-11-08 23:17:43"
2431,573,"ＬＩＮＥ株式会社",71,112,"9-10","2016-11-08 23:17:43","2016-11-08 23:17:43"
2432,343,"キャンシステム株式会社",65,112,"9-10","2016-11-08 23:17:43","2016-11-08 23:17:43"
2433,470,"ドコモ・ビジネスネット株式会社",61,111,"8-9","2016-11-08 23:17:43","2016-11-08 23:17:43"
2434,490,"株式会社ぺイロール",81,109,"9-10","2016-11-08 23:17:43","2016-11-08 23:17:43"
2436,430,"株式会社日立ソリューションズ・クリエイト",67,107,"9-10","2016-11-08 23:17:45","2016-11-08 23:17:45"
2437,561,"三菱電機情報ネットワーク株式会社",63,107,"9-10","2016-11-08 23:17:45","2016-11-08 23:17:45"
2438,433,"株式会社NTTフィールドテクノ",68,106,"8-9","2016-11-08 23:17:45","2016-11-08 23:17:45"
2440,338," 日本PCサービス株式会社",80,104,"10-11","2016-11-08 23:17:45","2016-11-08 23:17:45"
2441,436,"パナソニックテレコム株式会社",68,77,"10-11","2016-11-08 23:17:45","2016-11-08 23:17:45"
2442,508,"ＫＤＤＩエンジニアリング株式会社",64,104,"9-10","2016-11-08 23:17:45","2016-11-08 23:17:45"
2443,336,"レグセントジョイラー株式会社",83,97,"9-10","2016-11-08 23:17:45","2016-11-08 23:17:45"
2444,517,"ＫＬａｂ株式会社",67,96,"9-10","2016-11-08 23:17:45","2016-11-08 23:17:45"
2445,480,"株式会社SHIFT",62,96,"10-11","2016-11-08 23:17:46","2016-11-08 23:17:46"
2446,659,"株式会社ディー・エヌ・エー",78,93,"10-11","2016-11-08 23:17:46","2016-11-08 23:17:46"
2447,560,"富士通ＩＴマネジメントパートナー株式会社",59,90,"9-10","2016-11-08 23:17:46","2016-11-08 23:17:46"
2448,496,"株式会社シーエーシー",64,89,"9-10","2016-11-08 23:17:46","2016-11-08 23:17:46"
2449,550,"株式会社ジェイコムウエスト",74,86,"8-9","2016-11-08 23:17:46","2016-11-08 23:17:46"
2450,850,"トムソン・ロイター・マーケッツ株式会社",74,85,"9-10","2016-11-08 23:17:46","2016-11-08 23:17:46"
2451,517,"株式会社ジェイコム東京",71,83,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2452,330,"吉田通信株式会社",70,81,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2453,446,"株式会社日立情報システムズ",70,81,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2454,311,"株式会社アイテム",62,81,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2456,506,"株式会社Ｕ－ＮＥＸＴ",78,80,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2457,500,"リコー・ヒューマン・クリエイツ株式会社",73,72,"8-9","2016-11-08 23:17:47","2016-11-08 23:17:47"
2458,737,"株式会社セールスフォース・ドットコム",90,78,"8-9","2016-11-08 23:17:47","2016-11-08 23:17:47"
2459,950,"アドビシステムズ株式会社",67,77,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2460,535,"株式会社富士通ビー・エス・シー",63,76,"9-10","2016-11-08 23:17:47","2016-11-08 23:17:47"
2462,500,"弥生株式会社",83,75,"9-10","2016-11-08 23:17:49","2016-11-08 23:17:49"
2463,557,"株式会社サイバード",71,75,"10-11","2016-11-08 23:17:49","2016-11-08 23:17:49"
2464,379,"株式会社エムズワークス",71,74,"9-10","2016-11-08 23:17:49","2016-11-08 23:17:49"
2465,356,"株式会社iFRONT",70,74,"9-10","2016-11-08 23:17:49","2016-11-08 23:17:49"
2466,790,"エクスパダイト株式会社",60,66,"8-9","2016-11-08 23:17:49","2016-11-08 23:17:49"
2467,550,"ＧＭＯペイメントゲートウェイ株式会社",72,73,"10-11","2016-11-08 23:17:49","2016-11-08 23:17:49"
2468,675,"ドコモ・システムズ株式会社",66,73,"8-9","2016-11-08 23:17:49","2016-11-08 23:17:49"
2469,539,"エイピーピー・ジャパン株式会社",73,68,"9-10","2016-11-08 23:17:49","2016-11-08 23:17:49"
2470,457,"クルーズ株式会社",67,68,"10-11","2016-11-08 23:17:50","2016-11-08 23:17:50"
2471,417,"株式会社ATGS",51,66,"9-10","2016-11-08 23:17:50","2016-11-08 23:17:50"
2472,675,"エヌ・ティ・ティレゾナント株式会社",65,65,"9-10","2016-11-08 23:17:50","2016-11-08 23:17:50"
2474,417,"株式会社グロージェント",78,63,"8-9","2016-11-08 23:17:50","2016-11-08 23:17:50"
2475,463,"株式会社ソケッツ",65,63,"9-10","2016-11-08 23:17:50","2016-11-08 23:17:50"
2476,345,"株式会社カーチスホールディングス",64,63,"10-11","2016-11-08 23:17:50","2016-11-08 23:17:50"
2477,368,"株式会社アポロシステム",63,63,"9-10","2016-11-08 23:17:50","2016-11-08 23:17:50"
2479,363,"ＶＡＬＷＡＹ１２１ネット株式会社",82,61,"8-9","2016-11-08 23:17:51","2016-11-08 23:17:51"
2480,486,"株式会社ラック",62,61,"9-10","2016-11-08 23:17:51","2016-11-08 23:17:51"
2483,300,"株式会社ドゥファイン",73,60,"9-10","2016-11-08 23:17:51","2016-11-08 23:17:51"
2484,525,"株式会社ウィルコム",72,48,"9-10","2016-11-08 23:17:51","2016-11-08 23:17:51"
2485,475,"ソラン株式会社",70,54,"9-10","2016-11-08 23:17:51","2016-11-08 23:17:51"
2486,486,"ＮＯＣ日本アウトソーシング株式会社",64,60,"9-10","2016-11-08 23:17:51","2016-11-08 23:17:51"
2487,550,"株式会社ヴァリューシステム",72,59,"8-9","2016-11-08 23:17:51","2016-11-08 23:17:51"
2488,569,"エルピーダメモリ株式会社",67,59,"9-10","2016-11-08 23:17:53","2016-11-08 23:17:53"
2489,850,"ドコモ・モバイルメディア関西株式会社",62,44,"10-11","2016-11-08 23:17:53","2016-11-08 23:17:53"
2490,390,"日本システム技術株式会社",50,59,"10-11","2016-11-08 23:17:53","2016-11-08 23:17:53"
2491,302,"株式会社デジホン兵庫",69,58,"9-10","2016-11-08 23:17:53","2016-11-08 23:17:53"
2492,300,"株式会社データ復旧センター",68,62,"9-10","2016-11-08 23:17:53","2016-11-08 23:17:53"
2493,504,"アイテック阪急阪神株式会社",66,58,"10-11","2016-11-08 23:17:53","2016-11-08 23:17:53"
2494,400,"株式会社シスプロ",66,58,"10-11","2016-11-08 23:17:53","2016-11-08 23:17:53"
2497,567,"ソフトバンク・テクノロジー株式会社",77,57,"9-10","2016-11-08 23:17:53","2016-11-08 23:17:53"
2498,467,"株式会社リクルートメディカルキャリア",77,57,"10-11","2016-11-08 23:17:54","2016-11-08 23:17:54"
2499,320,"株式会社クラウンジュエル",73,57,"9-10","2016-11-08 23:17:54","2016-11-08 23:17:54"
2500,475,"アイ・ティー・エックス株式会社",63,57,"8-9","2016-11-08 23:17:54","2016-11-08 23:17:54"
2501,645,"ソニーモバイルコミュニケーションズ株式会社",73,56,"9-10","2016-11-08 23:17:54","2016-11-08 23:17:54"
2503,542,"パイオニアシステムテクノロジー株式会社",64,55,"10-11","2016-11-08 23:17:54","2016-11-08 23:17:54"
2504,570,"丸紅情報システムズ株式会社",63,55,"9-10","2016-11-08 23:17:54","2016-11-08 23:17:54"
2505,606,"株式会社ミクシィ",81,54,"9-10","2016-11-08 23:17:54","2016-11-08 23:17:54"
2506,520,"株式会社OKIソフトウェア",70,54,"9-10","2016-11-08 23:17:54","2016-11-08 23:17:54"
2507,432,"CTCシステムマネジメント株式会社",72,53,"9-10","2016-11-08 23:17:55","2016-11-08 23:17:55"
2509,413,"日本通信株式会社",51,53,"9-10","2016-11-08 23:17:55","2016-11-08 23:17:55"
2511,493,"株式会社ビズリーチ",82,51,"9-10","2016-11-08 23:17:55","2016-11-08 23:17:55"
2512,564,"株式会社ネットマークス",61,34,"9-10","2016-11-08 23:17:55","2016-11-08 23:17:55"
2513,300,"株式会社イー・トラックス",85,50,"9-10","2016-11-08 23:17:55","2016-11-08 23:17:55"
2514,325,"日本マルチメディアサービス株式会社",76,50,"9-10","2016-11-08 23:17:56","2016-11-08 23:17:56"
2515,590,"株式会社キャピタルアセットプランニング",57,36,"10-11","2016-11-08 23:17:56","2016-11-08 23:17:56"
2516,417,"株式会社フューチャー・コミュニケーションズ",56,50,"9-10","2016-11-08 23:17:56","2016-11-08 23:17:56"
2518,540,"住商情報システム株式会社",69,44,"10-11","2016-11-08 23:17:56","2016-11-08 23:17:56"
2519,300,"株式会社ドコモCS東海",81,48,"9-10","2016-11-08 23:17:56","2016-11-08 23:17:56"
2520,463,"株式会社エルネット",70,48,"9-10","2016-11-08 23:17:56","2016-11-08 23:17:56"
2521,383,"株式会社イマジカデジタルスケープ",69,48,"9-10","2016-11-08 23:17:56","2016-11-08 23:17:56"
2523,310,"株式会社サムライ・アドウェイズ",55,48,"9-10","2016-11-08 23:17:58","2016-11-08 23:17:58"
2524,707,"ニールセン・カンパニー合同会社",71,47,"9-10","2016-11-08 23:17:58","2016-11-08 23:17:58"
2525,336,"株式会社ノヴァ",68,41,"9-10","2016-11-08 23:17:58","2016-11-08 23:17:58"
2526,450,"株式会社ＣＩＪネクスト",58,47,"9-10","2016-11-08 23:17:58","2016-11-08 23:17:58"
2527,300,"ブラステル株式会社",54,23,"8-9","2016-11-08 23:17:58","2016-11-08 23:17:58"
2529,450,"（社）日本能率協会",73,46,"8-9","2016-11-08 23:17:58","2016-11-08 23:17:58"
2531,410,"株式会社NEXT",74,45,"10-11","2016-11-08 23:17:59","2016-11-08 23:17:59"
2532,357,"株式会社ハローコミュニケーションズ",64,45,"9-10","2016-11-08 23:17:59","2016-11-08 23:17:59"
2533,417,"イー・ガーディアン株式会社",57,45,"9-10","2016-11-08 23:17:59","2016-11-08 23:17:59"
2535,706,"AIG株式会社",75,44,"10-11","2016-11-08 23:17:59","2016-11-08 23:17:59"
2536,439,"株式会社ＧＯＯＹＡ",73,44,"9-10","2016-11-08 23:17:59","2016-11-08 23:17:59"
2537,550,"株式会社セルシス",55,44,"8-9","2016-11-08 23:17:59","2016-11-08 23:17:59"
2538,850,"株式会社ミュートス",75,43,"9-10","2016-11-08 23:17:59","2016-11-08 23:17:59"
2541,390,"株式会社メンバーズキャリア",93,42,"8-9","2016-11-08 23:18:01","2016-11-08 23:18:01"
2542,570,"インターナショナルＳＯＳジャパン株式会社",74,30,"10-11","2016-11-08 23:18:01","2016-11-08 23:18:01"
2543,317,"株式会社Groony",68,42,"9-10","2016-11-08 23:18:01","2016-11-08 23:18:01"
2544,430,"株式会社ニッセイコンピュータ",49,42,"8-9","2016-11-08 23:18:01","2016-11-08 23:18:01"
2548,583,"株式会社スパイク",69,31,"10-11","2016-11-08 23:18:02","2016-11-08 23:18:02"
2549,465,"株式会社ヴィンクス",64,41,"9-10","2016-11-08 23:18:02","2016-11-08 23:18:02"
2550,736,"日本テラデータ株式会社",60,41,"9-10","2016-11-08 23:18:02","2016-11-08 23:18:02"
2552,350,"株式会社日本ソフトウェアクリエイティブ",76,40,"9-10","2016-11-08 23:18:02","2016-11-08 23:18:02"
2553,414,"株式会社グローバルケー",74,40,"9-10","2016-11-08 23:18:02","2016-11-08 23:18:02"
2554,442,"株式会社日立ＩＣＴビジネスサービス",72,40,"9-10","2016-11-08 23:18:02","2016-11-08 23:18:02"
2555,400,"レッドフォックス株式会社",71,40,"10-11","2016-11-08 23:18:02","2016-11-08 23:18:02"
2556,517,"西テレ情報サイエンス株式会社",65,30,"9-10","2016-11-08 23:18:03","2016-11-08 23:18:03"
2557,700,"九州日本電気ソフトウェア株式会社",64,35,"9-10","2016-11-08 23:18:03","2016-11-08 23:18:03"
2559,575,"株式会社カークエスト",58,40,"8-9","2016-11-08 23:18:03","2016-11-08 23:18:03"
2560,425,"株式会社ネットワークインフォメーションセンター",58,40,"9-10","2016-11-08 23:18:03","2016-11-08 23:18:03"
2561,390,"Profit Cube Inc.",44,40,"10-11","2016-11-08 23:18:03","2016-11-08 23:18:03"
2563,386,"日本テレホン株式会社",80,39,"10-11","2016-11-08 23:18:03","2016-11-08 23:18:03"
2564,525,"株式会社スコープ",76,35,"9-10","2016-11-08 23:18:05","2016-11-08 23:18:05"
2565,450,"ソネットエンタテイメント株式会社",72,39,"10-11","2016-11-08 23:18:05","2016-11-08 23:18:05"
2566,350,"株式会社ユーストカードットコム",69,39,"8-9","2016-11-08 23:18:05","2016-11-08 23:18:05"
2567,350,"株式会社アイズファクトリー",67,39,"8-9","2016-11-08 23:18:05","2016-11-08 23:18:05"
2568,625,"株式会社高崎共同計算センター",61,39,"8-9","2016-11-08 23:18:05","2016-11-08 23:18:05"
2569,417,"株式会社ＲＫＫコンピューターサービス",55,32,"10-11","2016-11-08 23:18:05","2016-11-08 23:18:05"
2570,303,"株式会社アイガ",86,38,"8-9","2016-11-08 23:18:05","2016-11-08 23:18:05"
2571,364,"株式会社ヒロコーポレーション",85,38,"9-10","2016-11-08 23:18:05","2016-11-08 23:18:05"
2572,390,"エピクロス株式会社",79,38,"10-11","2016-11-08 23:18:05","2016-11-08 23:18:05"
2573,450,"株式会社ＫＤＤＩウェブコミュニケーションズ",68,38,"9-10","2016-11-08 23:18:05","2016-11-08 23:18:05"
2574,383,"ＰＣＩソリューションズ株式会社",60,38,"8-9","2016-11-08 23:18:06","2016-11-08 23:18:06"
2576,350,"アセットインベントリー株式会社",55,38,"10-11","2016-11-08 23:18:06","2016-11-08 23:18:06"
2577,383,"株式会社エルミオ",52,34,"9-10","2016-11-08 23:18:06","2016-11-08 23:18:06"
2579,500,"株式会社WEDGE",93,37,"9-10","2016-11-08 23:18:06","2016-11-08 23:18:06"
2580,383,"エーソル株式会社",72,37,"9-10","2016-11-08 23:18:06","2016-11-08 23:18:06"
2581,394,"株式会社トランスコスモスＤＭＩ",69,37,"10-11","2016-11-08 23:18:06","2016-11-08 23:18:06"
2582,394,"株式会社ＥＰＡＲＫ",66,37,"9-10","2016-11-08 23:18:07","2016-11-08 23:18:07"
2583,350,"株式会社アエリア",66,37,"10-11","2016-11-08 23:18:07","2016-11-08 23:18:07"
2584,364,"西村ジョイ株式会社",63,37,"10-11","2016-11-08 23:18:07","2016-11-08 23:18:07"
2585,430,"株式会社LIG",60,37,"9-10","2016-11-08 23:18:07","2016-11-08 23:18:07"
2587,530,"株式会社アールストーン",95,36,"9-10","2016-11-08 23:18:07","2016-11-08 23:18:07"
2588,364,"株式会社メガネット",84,36,"10-11","2016-11-08 23:18:07","2016-11-08 23:18:07"
2589,450,"LYKAON株式会社",75,36,"9-10","2016-11-08 23:18:07","2016-11-08 23:18:07"
2590,970,"エフファイブ・ネットワークス・ジャパン株式会社",75,36,"9-10","2016-11-08 23:18:07","2016-11-08 23:18:07"
2591,483,"NTT西日本ホームテクノ中国",68,35,"8-9","2016-11-08 23:18:09","2016-11-08 23:18:09"
2592,350,"株式会社ソフトサービス",65,36,"9-10","2016-11-08 23:18:09","2016-11-08 23:18:09"
2593,767,"ビッグローブ株式会社",58,36,"8-9","2016-11-08 23:18:09","2016-11-08 23:18:09"
2594,517,"株式会社アンラボ",51,36,"8-9","2016-11-08 23:18:09","2016-11-08 23:18:09"
2595,467,"富士インフォックス・ネット株式会社",49,29,"9-10","2016-11-08 23:18:09","2016-11-08 23:18:09"
2597,617,"株式会社JVCケンウッド・公共産業システム",81,35,"10-11","2016-11-08 23:18:09","2016-11-08 23:18:09"
2598,375,"株式会社リロケーション・インターナショナル",80,35,"10-11","2016-11-08 23:18:09","2016-11-08 23:18:09"
2599,470,"ピセ株式会社",67,35,"9-10","2016-11-08 23:18:09","2016-11-08 23:18:09"
2600,925,"ノベル株式会社",66,28,"8-9","2016-11-08 23:18:09","2016-11-08 23:18:09"
2601,490,"クレオ株式会社",42,11,"10-11","2016-11-08 23:18:10","2016-11-08 23:18:10"
2604,350,"株式会社ダイヤアクセス",81,34,"9-10","2016-11-08 23:18:10","2016-11-08 23:18:10"
2605,370,"株式会社ALL Japan Solution",72,34,"10-11","2016-11-08 23:18:10","2016-11-08 23:18:10"
2606,350,"株式会社ユニクエスト・オンライン",70,34,"8-9","2016-11-08 23:18:10","2016-11-08 23:18:10"
2607,950,"シンクロイノベーション株式会社",70,34,"8-9","2016-11-08 23:18:10","2016-11-08 23:18:10"
2608,590,"北陸日本電気ソフトウェア株式会社",62,30,"9-10","2016-11-08 23:18:10","2016-11-08 23:18:10"
2610,450,"株式会社ラドビーナ",93,37,"9-10","2016-11-08 23:18:11","2016-11-08 23:18:11"
2611,357,"プリモ・ジャパン株式会社",75,33,"8-9","2016-11-08 23:18:11","2016-11-08 23:18:11"
2612,388,"株式会社ALL Rise Group",64,33,"9-10","2016-11-08 23:18:11","2016-11-08 23:18:11"
2613,375,"株式会社プロ・フィールド",61,33,"9-10","2016-11-08 23:18:11","2016-11-08 23:18:11"
2615,450,"株式会社カテナ",59,31,"9-10","2016-11-08 23:18:14","2016-11-08 23:18:14"
2617,583,"株式会社ネットラーニング",85,32,"8-9","2016-11-08 23:18:14","2016-11-08 23:18:14"
2618,600,"ＵＱコミュニケーションズ株式会社",71,32,"8-9","2016-11-08 23:18:14","2016-11-08 23:18:14"
2619,350,"ＱＬＣシステム株式会社",68,32,"10-11","2016-11-08 23:18:14","2016-11-08 23:18:14"
2620,407,"株式会社クレオ",67,32,"9-10","2016-11-08 23:18:14","2016-11-08 23:18:14"
2621,317,"株式会社Ｉ２Ｃ",65,32,"8-9","2016-11-08 23:18:15","2016-11-08 23:18:15"
2622,350,"株式会社イー・スピリット",62,32,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2623,350,"TSRソリューションズ株式会社",58,28,"10-11","2016-11-08 23:18:15","2016-11-08 23:18:15"
2624,443,"株式会社ラクス",78,31,"8-9","2016-11-08 23:18:15","2016-11-08 23:18:15"
2625,317,"株式会社オムニバス・ジャパン",73,39,"10-11","2016-11-08 23:18:15","2016-11-08 23:18:15"
2626,300,"日本アクセス株式会社",72,31,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2627,463,"月電ソフトウェア株式会社",64,25,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2628,320,"ユニシステム株式会社",57,31,"9-10","2016-11-08 23:18:15","2016-11-08 23:18:15"
2629,417,"株式会社エムエム総研",88,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2630,430,"カルチュア・コンビニエンス・クラブ株式会社",73,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2631,329,"株式会社日本テレメッセージ",70,30,"9-10","2016-11-08 23:18:16","2016-11-08 23:18:16"
2632,400,"株式会社GENOVA",67,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
2633,475,"富士通テンテクノロジ株式会社",63,30,"10-11","2016-11-08 23:18:16","2016-11-08 23:18:16"
